Dst Port,Pkt Size Avg,Pkt Len Mean,Flow Duration,Flow IAT Max,Bwd Pkts/s,Bwd Header Len,Fwd Header Len,Init Fwd Win Byts,Fwd Seg Size Min,Label
22,123.68,118.9230769,10833098,8733431.0,1.015406673,360,456,29200,32,Benign
80,0.0,0.0,94,94.0,0.0,0,40,2047,20,Brute Force -Web
80,146.75,130.4444444444,5284445,4942536.0,0.7569385243,92,92,8192,20,Brute Force -XSS
3389,163.7619048,156.3181818,16626664,6655876.0,0.721732273,264,192,8192,20,Infilteration
58082,163.5,145.3333333,4127987,4050309.0,0.726746475,104,168,219,32,Benign
59158,174.5714286,152.75,1100,576.0,1818.181818,40,124,65535,20,Benign
14442,0.0,0.0,330,330.0,3030.30303,20,24,1024,24,Infilteration
47396,0.0,0.0,69,69.0,0.0,0,40,63958,20,Benign
44240,160.25,142.4444444,4158534,4066777.0,0.721408073,104,168,237,32,Benign
21,0.0,0.0,22,22.0,45454.54545,20,40,26883,40,DoS attacks-SlowHTTPTest
33559,0.0,0.0,86381948,86400000.0,0.0,0,40,62598,20,Benign
80,37.23333333,36.03225806,115767825,10100000.0,0.120931701,424,332,8192,20,Benign
50848,0.0,0.0,43,43.0,23255.8139534884,20,20,256,20,Benign
3389,150.5,142.5789473684,10686986,5999874.0,0.842145765,212,200,8192,20,Benign
54900,157.125,139.6666667,4088824,3994152.0,0.733707296,104,168,237,32,Benign
80,0.0,0.0,16212232,16212232.0,0.0,0,64,221,32,DoS attacks-GoldenEye
80,126.25,112.2222222222,5008447,4950559.0,0.7986507594,92,92,8192,20,Brute Force -Web
80,0.0,0.0,53652766,53652766.0,0.0,0,40,279,20,Benign
22,0.0,0.0,4,4.0,250000.0,32,32,241,32,SSH-Bruteforce
443,238.8,223.875,182377,93095.0,32.89888528,132,192,8192,20,Benign
3389,181.6666667,170.3125,1717549,953169.0,4.075575136,152,172,8192,20,Infilteration
53,84.0,56.0,895,895.0,1117.318436,8,8,-1,8,Benign
53,85.5,57.0,262,262.0,3816.793893,8,8,-1,8,Benign
21,0.0,0.0,1,1.0,1000000.0,20,40,26883,40,FTP-BruteForce
21,0.0,0.0,2,2.0,500000.0,20,40,26883,40,FTP-BruteForce
3389,163.3157894737,155.15,3347710,953152.0,2.6884049096,204,212,8192,20,Benign
80,330.6666666667,248.0,320,312.0,6250.0,64,32,211,32,DoS attacks-Slowloris
3389,181.6666666667,170.3125,1638012,937635.0,4.273472966,152,172,8192,20,Benign
53,62.0,41.3333333333,306,306.0,3267.9738562092,8,8,-1,8,Benign
80,496.0350194553,494.1124031008,56319486,1104233.0,1.846607762,2092,3072,8192,20,Brute Force -Web
443,0.0,0.0,729,729.0,0.0,0,40,255,20,Benign
80,190.25,169.1111111111,11968739,6963304.0,0.3342039625,136,136,26883,32,DoS attacks-GoldenEye
21,0.0,0.0,2,2.0,500000.0,20,40,26883,40,FTP-BruteForce
3389,180.8666667,169.5625,1637770,953171.0,4.274104422,152,172,8192,20,Benign
42770,155.0,137.7777778,4218556,4151127.0,0.711143813,104,168,219,32,Benign
80,0.0,0.0,51113904,51113904.0,0.0,0,64,226,32,DoS attacks-GoldenEye
6502,0.0,0.0,2,2.0,500000.0,20,24,1024,24,Benign
63975,31.0,20.66666667,0,0.0,0.0,0,40,62,20,Benign
123,72.0,48.0,19251,19251.0,51.9453534881,8,8,-1,8,Benign
22,0.0,0.0,5,5.0,200000.0,32,32,241,32,SSH-Bruteforce
50922,7.75,6.2,156,132.0,6410.2564102564,20,60,62,20,Benign
0,0.0,0.0,11980,7085.0,0.0,0,0,-1,0,Benign
3389,143.6315789,136.45,5377020,2073527.0,1.673789571,192,212,8192,20,Benign
53,66.5,44.33333333,1083,1083.0,923.3610342,8,8,-1,8,Benign
445,72.0909090909,66.0833333333,1091746,272907.0,4.5798198482,112,132,8192,20,Benign
3389,144.1363636364,137.8695652174,4162491,953287.0,1.9219260774,172,292,8192,20,Benign
80,801.2475570033,798.6461038961,56939171,1018095.0,1.8265106108,2092,4072,8192,20,Brute Force -XSS
443,15.3333333333,11.5,271,158.0,0.0,0,60,254,20,Benign
80,0.0,0.0,36833,36833.0,0.0,0,64,225,32,DoS attacks-Hulk
80,32.00023222,32.0,119877537,604146.0,0.0,0,1102424,-1,8,DDOS attack-LOIC-UDP
53,65.0,52.0,33749,31906.0,59.2610151412,16,16,-1,8,Benign
53,134.5,89.66666667,1922,1922.0,520.2913632,8,8,-1,8,Benign
3389,151.9047619,145.0,4118852,963350.0,1.942288774,172,272,8192,20,Benign
53,59.0,39.33333333,300,300.0,3333.333333,8,8,-1,8,Benign
80,0.0,0.0,3031864,2015983.0,0.0,0,120,26883,40,DoS attacks-Slowloris
53,70.0,46.6666666667,773,773.0,1293.6610608021,8,8,-1,8,Benign
80,126.25,112.2222222222,5003961,4937612.0,0.5995250563,72,112,8192,20,Brute Force -Web
53,70.0,46.6666666667,1342,1342.0,745.1564828614,8,8,-1,8,Benign
8080,65.0,56.875,9479,8508.0,421.9854415,92,72,8192,20,Bot
500,583.3333333333,500.0,89479973,41990587.0,0.0,0,48,-1,8,Brute Force -Web
3389,144.2272727273,137.9565217391,4048581,1050600.0,1.9760009742,172,292,8192,20,Benign
67,466.0,310.6666666667,733,733.0,1364.2564802183,8,8,-1,8,Benign
55148,178.7142857,156.375,1292,700.0,1547.987616,40,124,65535,20,Benign
3389,78.91304348,75.625,3937535,1044101.0,2.285693968,192,304,8192,20,Benign
3389,80.04347826,76.70833333,3966057,953208.0,2.017116748,172,324,8192,20,Benign
80,0.0,0.0,37666,37666.0,0.0,0,64,225,32,DoS attacks-Hulk
55669,0.0,0.0,71,71.0,0.0,0,40,256,20,Benign
80,0.0,0.0,3603,3603.0,0.0,0,40,2047,20,Brute Force -Web
21,0.0,0.0,2,2.0,500000.0,20,40,26883,40,FTP-BruteForce
53,54.75,43.8,38884,25031.0,51.43503755,16,16,-1,8,Benign
52968,170.8571429,149.5,1361,860.0,1469.507715,40,124,65535,20,Benign
80,0.0,0.0,16136732,16136732.0,0.0,0,64,226,32,DoS attacks-GoldenEye
52958,0.0,0.0,69,69.0,0.0,0,40,256,20,Benign
53,133.0,88.6666666667,411,411.0,2433.0900243309,8,8,-1,8,Benign
3389,181.6666667,170.3125,2329826,953150.0,3.004516217,152,172,64240,20,Benign
443,41.0,30.75,939,924.0,0.0,0,60,256,20,Benign
80,802.3908794788,799.7857142857,56597760,1012388.0,1.8375285524,2092,4072,8192,20,Brute Force -XSS
80,169.0,147.875,2936,2393.0,1362.39782,92,72,65535,20,DDOS attack-HOIC
80,32.0002444,32.0,119797915,567998.0,0.0,0,1047464,-1,8,DDOS attack-LOIC-UDP
80,154.375,137.2222222222,5079121,5004001.0,0.7875378437,136,136,26883,32,DoS attacks-GoldenEye
58518,145.2222222,130.7,64707898,64600000.0,0.061816256,136,168,237,32,Benign
135,150.8,137.0909091,5718748,5551920.0,0.874317246,108,108,65535,20,Benign
80,0.0,0.0,5689197,5657119.0,0.1757717302,32,72,8192,20,Benign
80,0.0,0.0,11206,11206.0,0.0,0,64,225,32,DoS attacks-Hulk
80,802.4104234528,799.8051948052,59654146,1082885.0,1.7433825974,2092,4072,8192,20,Brute Force -XSS
80,32.0003731,32.0,119614126,717151.0,0.0,0,686152,-1,8,DDOS attack-LOIC-UDP
53,53.0,35.3333333333,425,425.0,2352.9411764706,8,8,-1,8,Benign
80,140.5555555556,133.1578947368,107645977,53229228.0,0.0278691325,100,496,26883,32,DoS attacks-Slowloris
3389,160.5294117647,151.6111111111,3521275,1334288.0,1.9879163087,148,208,8192,20,Benign
80,0.0,0.0,13,13.0,0.0,0,40,2051,20,SQL Injection
80,157.5,140.0,7152911,6959092.0,0.4194096641,104,168,26883,32,DoS attacks-GoldenEye
80,0.0,0.0,3019727,2015930.0,0.0,0,120,26883,40,DoS attacks-Slowloris
3389,150.8095238095,143.9545454545,4016549,953092.0,1.9917595926,172,272,8192,20,Benign
8080,0.0,0.0,487,487.0,0.0,0,40,2052,20,Bot
80,184.0,161.0,25661,23250.0,155.8785706,136,104,26883,32,DoS attacks-Hulk
3389,171.625,161.5294118,2462469,953129.0,3.248771863,172,172,8192,20,Benign
80,0.0,0.0,541,541.0,0.0,0,64,225,32,DoS attacks-Hulk
3389,143.6315789474,136.45,4630471,1269532.0,2.3755682737,228,168,8192,20,Benign
49865,10.3333333333,7.75,46,46.0,0.0,0,60,63,20,Benign
80,0.0,0.0,1961541,1961541.0,0.0,0,64,226,32,DoS attacks-GoldenEye
56218,25.33333333,19.0,28876,28859.0,34.6308353,20,40,123,20,Benign
80,0.0,0.0,1401,1401.0,0.0,0,64,225,32,DoS attacks-Hulk
8080,65.0,56.875,9228,8452.0,433.4633723,92,72,8192,20,Bot
3389,151.6111111111,143.6315789474,5298841,3195401.0,1.3210436018,152,232,8192,20,Benign
443,74.3714285714,72.3055555556,115913585,10010146.0,0.1380338638,464,392,8192,20,Benign
80,0.0,0.0,49,49.0,0.0,0,40,2053,20,SQL Injection
53093,176.2857143,154.25,1256,682.0,1592.356688,40,124,65535,20,Benign
53,71.5,47.66666667,24894,24894.0,40.17032217,8,8,-1,8,Benign
53,68.0,45.3333333333,390,390.0,2564.1025641026,8,8,-1,8,Benign
80,6.0,4.8,99999937,99999935.0,0.0200000126,64,64,211,32,DoS attacks-Slowloris
21,0.0,0.0,5,5.0,200000.0,20,40,26883,40,DoS attacks-SlowHTTPTest
53,98.0,78.4,147801,112519.0,13.5317081752,16,16,-1,8,Benign
80,126.25,112.2222222222,5007615,4939644.0,0.5990875896,72,112,8192,20,Brute Force -Web
80,122.7777777778,110.5,6032796,5004100.0,0.6630424765,136,176,26883,32,DoS attacks-GoldenEye
443,153.3666667,148.4193548,117886759,58800000.0,0.127240753,312,312,8192,20,Benign
51551,0.0,0.0,149,149.0,0.0,0,40,255,20,Benign
80,184.2857143,161.25,23959,13859.0,166.9518761,136,104,26883,32,DoS attacks-Hulk
443,145.0769230769,141.45,115526432,10171628.0,0.164464527,524,412,8192,20,Benign
53,66.0,44.0,1864,1864.0,536.4806867,8,8,-1,8,Benign
443,269.5833333,258.8,6887701,6610759.0,1.597049582,232,272,8192,20,Benign
51197,178.4285714,156.125,2777,2239.0,720.2016565,40,124,65535,20,Benign
53,98.5,78.8,117401,85591.0,17.0356300202,16,16,-1,8,Benign
443,211.55,206.3902439,118570460,58900000.0,0.17710988,432,392,8192,20,Benign
53,110.0,73.3333333333,30994,30994.0,32.2643092211,8,8,-1,8,Benign
80,0.0,0.0,20281,20281.0,0.0,0,64,225,32,DoS attacks-Hulk
22,0.0,0.0,7,7.0,142857.142857143,32,32,241,32,SSH-Bruteforce
58131,0.0,0.0,138,138.0,0.0,0,40,259,20,Benign
80,0.0,0.0,130,130.0,0.0,0,40,2047,20,Brute Force -Web
22,106.8139534884,104.3863636364,316763,94773.0,66.2956216477,680,712,26883,32,SSH-Bruteforce
80,163.375,145.2222222222,11994042,6990929.0,0.3334989155,136,136,26883,32,DoS attacks-GoldenEye
500,583.3333333333,500.0,89479477,41990298.0,0.0,0,48,-1,8,Brute Force -Web
80,0.0,0.0,5010318,5010023.0,0.1995881299,32,72,8192,20,SQL Injection
22,0.0,0.0,8,8.0,125000.0,32,32,241,32,SSH-Bruteforce
80,55.8571428571,48.875,993,293.0,4028.1973816717,92,72,8192,20,Benign
63003,175.1428571,153.25,16059,15448.0,124.540756,40,124,65535,20,Benign
80,0.0,0.0,14887,14887.0,0.0,0,40,32738,20,DDOS attack-HOIC
3389,159.3529412,150.5,3299288,953144.0,2.121669888,152,212,8192,20,Benign
80,177.8571429,155.625,10180,9381.0,392.9273084,92,72,65535,20,DDOS attack-HOIC
3389,144.0909091,137.826087,4052209,953585.0,1.974231833,172,292,8192,20,Benign
53,110.0,73.3333333333,36567,36567.0,27.3470615582,8,8,-1,8,Benign
65275,178.2857143,156.0,1238,718.0,1615.508885,40,124,65535,20,Benign
8080,0.0,0.0,574,574.0,0.0,0,40,2052,20,Bot
3389,0.0,0.0,21036946,11800000.0,0.190141668,112,92,8192,28,Benign
3389,160.5294117647,151.6111111111,3767944,1014350.0,1.8577770795,152,212,8192,20,Benign
80,0.0,0.0,11886,11886.0,0.0,0,40,32738,20,DDOS attack-HOIC
21,0.0,0.0,2,2.0,500000.0,20,40,26883,40,FTP-BruteForce
80,495.9961089494,494.0736434109,56010028,1144630.0,1.8568103555,2092,3072,8192,20,Brute Force -Web
53,101.25,81.0,112689,86025.0,17.7479612,16,16,-1,8,Benign
3389,159.5882353,150.7222222,2538276,1047279.0,3.545713705,188,168,8192,20,Benign
443,0.0,0.0,82,82.0,0.0,0,40,62837,20,Benign
80,0.0,0.0,194,194.0,0.0,0,40,64240,20,Benign
80,0.0,0.0,119,119.0,0.0,0,40,278,20,Benign
3389,172.3888889,163.3157895,2462529,953131.0,3.654779294,204,192,8192,20,Benign
21,0.0,0.0,1,1.0,1000000.0,20,40,26883,40,FTP-BruteForce
46488,152.0,135.1111111,4134920,4067896.0,0.725527942,104,168,219,32,Benign
3389,170.5625,160.5294117647,1449743,968769.0,4.8284420066,152,192,8192,20,Benign
445,78.8333333333,72.7692307692,1390499,278929.0,3.5958314245,112,152,8192,20,Benign
80,0.0,0.0,98,98.0,0.0,0,40,278,20,Benign
53,74.0,49.33333333,318,318.0,3144.654088,8,8,-1,8,Benign
80,0.0,0.0,87,87.0,0.0,0,40,278,20,Benign
8080,0.0,0.0,496,496.0,0.0,0,40,2052,20,Bot
80,149.125,132.5555555556,6977864,6969921.0,0.4299309932,104,168,26883,32,DoS attacks-GoldenEye
53,70.5,56.4,28524,18800.0,70.11639321,16,16,-1,8,Infilteration
80,169.2857143,148.125,8786,8031.0,455.2697473,92,72,65535,20,DDOS attack-HOIC
80,0.0,0.0,3039478,2015916.0,0.0,0,120,26883,40,DoS attacks-Slowloris
80,496.0350194553,494.1124031008,56780201,1139692.0,1.831624372,2092,3072,8192,20,Brute Force -Web
80,172.7142857,151.125,16974,15846.0,235.6545305,92,72,65535,20,DDOS attack-HOIC
443,127.2222222,123.7837838,110263110,10000000.0,0.163245894,504,372,8192,20,Benign
53,78.5,52.3333333333,1638,1638.0,610.5006105006,8,8,-1,8,Benign
53,70.0,46.66666667,1561,1561.0,640.6149904,8,8,-1,8,Benign
80,32.00021835,32.0,119689748,702098.0,0.0,0,1172448,-1,8,DDOS attack-LOIC-UDP
80,131.75,117.1111111111,5012573,5001787.0,0.7979933659,136,136,26883,32,DoS attacks-GoldenEye
80,0.0,0.0,25395,25395.0,0.0,0,40,32738,20,DDOS attack-HOIC
53,100.5,67.0,39445,39445.0,25.3517556091,8,8,-1,8,Benign
52153,0.0,0.0,86114216,86114216.0,0.0,0,40,64000,20,Benign
53,70.0,46.6666666667,1438,1438.0,695.4102920723,8,8,-1,8,Benign
445,0.0,0.0,131931,131113.0,7.579719702,32,72,8192,20,Benign
50167,7.75,6.2,4048,4027.0,247.0355731,20,60,1068,20,Benign
21,0.0,0.0,2,2.0,500000.0,20,40,26883,40,DoS attacks-SlowHTTPTest
53,109.5,73.0,1053,1053.0,949.6676163,8,8,-1,8,Infilteration
80,0.0,0.0,3317469,2263398.0,0.0,0,120,26883,40,DoS attacks-Slowloris
21,0.0,0.0,1,1.0,1000000.0,20,40,26883,40,FTP-BruteForce
80,92.7142857143,81.125,718,187.0,5571.0306406685,92,72,8192,20,Benign
3389,220.7894737,209.75,7584344,2091388.0,1.318505595,212,204,8192,20,Benign
55030,155.125,137.8888889,4106739,4064395.0,0.730506614,104,168,219,32,Benign
6106,0.0,0.0,268,268.0,3731.343284,20,24,1024,24,Infilteration
80,167.125,148.5555555556,5008546,5002012.0,0.7986349731,136,136,26883,32,DoS attacks-GoldenEye
46006,137.2222222,123.5,4229272,4101404.0,0.945789252,136,168,237,32,Benign
443,0.0,0.0,144861,144861.0,0.0,0,40,258,20,Benign
53,71.0,47.33333333,272,272.0,3676.470588,8,8,-1,8,Infilteration
445,129.5454545455,118.75,163361,44109.0,24.4856483494,136,232,29200,32,Benign
500,583.3333333333,500.0,89479755,41990306.0,0.0,0,48,-1,8,Brute Force -Web
500,583.3333333333,500.0,89479543,41990230.0,0.0,0,48,-1,8,Brute Force -Web
80,0.0,0.0,63454,56270.0,0.0,0,96,225,32,DoS attacks-Hulk
80,0.0,0.0,5754127,5703039.0,0.1737883088,32,72,8192,20,Benign
445,0.0,0.0,787887,787847.0,2.53843508,40,64,8192,32,Benign
53,71.0,47.3333333333,1088,1088.0,919.1176470588,8,8,-1,8,Benign
80,496.0155642023,494.0930232558,57094916,1120711.0,1.8215282075,2092,3072,8192,20,Brute Force -Web
443,88.5517241379,85.6,118302734,58764401.0,0.1183404603,292,312,8192,20,Benign
15026,0.0,0.0,127,127.0,0.0,0,40,255,20,Benign
63815,181.5714286,158.875,1223,694.0,1635.322976,40,124,65535,20,Benign
80,0.0,0.0,23,23.0,0.0,0,40,2051,20,Brute Force -Web
53,45.5,36.4,125945,125039.0,15.8799475962,16,16,-1,8,Benign
21,0.0,0.0,18,18.0,55555.5555555556,20,40,26883,40,FTP-BruteForce
443,0.0,0.0,26,26.0,38461.5384615385,20,20,63424,20,Benign
80,0.0,0.0,243,243.0,0.0,0,40,2047,20,Brute Force -Web
60443,0.0,0.0,2,2.0,500000.0,20,24,1024,24,Benign
3389,138.7391304348,132.9583333333,3955705,998180.0,2.27519494,192,292,8192,20,Benign
53,60.5,40.33333333,896,896.0,1116.071429,8,8,-1,8,Infilteration
8080,65.0,56.875,11046,10245.0,362.1220351,92,72,8192,20,Bot
80,174.125,154.7777777778,91230,90319.0,32.8839197632,104,168,26883,32,DoS attacks-GoldenEye
52219,0.0,0.0,261,261.0,0.0,0,40,258,20,Benign
53,73.5,49.0,876,876.0,1141.552511,8,8,-1,8,Benign
80,0.0,0.0,5601098,5505707.0,0.1785364227,32,72,8192,20,Benign
50902,25.33333333,19.0,35239,35219.0,28.37764976,20,40,123,20,Benign
80,0.0,0.0,14530,14530.0,0.0,0,64,225,32,DoS attacks-Hulk
443,388.6153846,360.8571429,284593,68098.0,21.08273921,132,152,8192,20,Benign
80,169.375,150.5555555556,6999656,6961915.0,0.4285924908,104,168,26883,32,DoS attacks-GoldenEye
53,72.5,48.3333333333,275,275.0,3636.3636363636,8,8,-1,8,Benign
80,32.00023511,32.0,119723612,586236.0,0.0,0,1088864,-1,8,DDOS attack-LOIC-UDP
80,133.1578947368,126.5,108806896,53247721.0,0.0275717818,100,536,26883,32,DoS attacks-Slowloris
57100,0.0,0.0,18,18.0,55555.55556,20,20,767,20,Benign
53,77.0,51.33333333,263,263.0,3802.281369,8,8,-1,8,Benign
80,228.8888889,216.8421053,10721703,7889706.0,0.746150122,172,224,8192,20,Benign
80,41.0,36.4444444444,5714090,5651971.0,0.7000239758,92,92,8192,20,Benign
80,0.0,0.0,95066,57407.0,0.0,0,96,225,32,DoS attacks-Hulk
443,387.7586206897,374.8333333333,102272192,59935970.0,0.1271117764,272,332,8192,20,Benign
80,0.0,0.0,50994,50994.0,0.0,0,64,225,32,DoS attacks-Hulk
80,41.0,36.4444444444,5924993,5862886.0,0.6751062828,92,92,8192,20,Benign
80,0.0,0.0,12134,12134.0,0.0,0,64,225,32,DoS attacks-Hulk
80,175.75,156.2222222222,5010817,5003231.0,0.7982730162,136,136,26883,32,DoS attacks-GoldenEye
80,8.0,5.3333333333,2,2.0,500000.0,32,32,211,32,DoS attacks-Slowloris
22,0.0,0.0,7,7.0,142857.142857143,32,32,241,32,SSH-Bruteforce
3389,181.9333333333,170.5625,2433444,954637.0,2.8765815034,148,168,8192,20,Benign
80,0.0,0.0,5065,5065.0,0.0,0,40,32738,20,DDOS attack-HOIC
3389,163.8421053,155.65,3720728,953252.0,2.956410681,232,172,8192,20,Benign
80,140.5555555556,133.1578947368,108349724,53247720.0,0.0276881185,100,496,26883,32,DoS attacks-Slowloris
80,140.5555555556,133.1578947368,107423911,53281541.0,0.0279267434,100,496,26883,32,DoS attacks-Slowloris
80,0.0,0.0,1664890,1664890.0,0.0,0,64,226,32,DoS attacks-GoldenEye
80,0.0,0.0,144,138.0,0.0,0,60,2053,20,Brute Force -XSS
80,32.0002741,32.0,119648281,691532.0,0.0,0,933952,-1,8,DDOS attack-LOIC-UDP
80,126.25,112.2222222222,5005876,4952198.0,0.7990609436,92,92,8192,20,Brute Force -Web
80,126.25,112.2222222222,5008620,4945257.0,0.7986231736,92,92,8192,20,Brute Force -Web
80,158.625,141.0,5006587,5004839.0,0.7989474666,136,136,26883,32,DoS attacks-GoldenEye
80,126.25,112.2222222222,5008437,4953155.0,0.798652354,92,92,8192,20,Brute Force -Web
80,148.8235294118,140.5555555556,107550702,53247717.0,0.0278938207,100,456,26883,32,DoS attacks-Slowloris
80,0.0,0.0,1434,1434.0,0.0,0,40,32738,20,DDOS attack-HOIC
3389,181.6666667,170.3125,2268277,953121.0,3.086042842,152,172,8192,20,Benign
80,6.0,4.8,100014894,100014890.0,0.0199970216,64,64,211,32,DoS attacks-Slowloris
80,149.0,132.4444444444,6907674,6878225.0,0.434299592,104,168,26883,32,DoS attacks-GoldenEye
53,69.5,46.3333333333,407,407.0,2457.0024570025,8,8,-1,8,Benign
500,583.3333333333,500.0,89479818,41990492.0,0.0,0,48,-1,8,Brute Force -Web
80,135.625,120.5555555556,112245,110906.0,26.7272484298,104,168,26883,32,DoS attacks-GoldenEye
80,496.0739299611,494.1511627907,56756889,1103271.0,1.8323766829,2092,3072,8192,20,Brute Force -Web
35752,0.0,0.0,86057708,86100000.0,0.0,0,40,62566,20,Benign
123,72.0,48.0,18788,18788.0,53.22546306,8,8,-1,8,Infilteration
80,0.0,0.0,8942414,8942414.0,0.0,0,64,221,32,DoS attacks-GoldenEye
53,103.5,82.8,23641,21593.0,84.5987902373,16,16,-1,8,Benign
80,0.0,0.0,1977912,1977912.0,0.0,0,64,221,32,DoS attacks-GoldenEye
80,185.2857143,162.125,265579,217995.0,15.06143182,92,72,8192,20,Benign
80,0.0,0.0,674,674.0,0.0,0,40,2053,20,Brute Force -XSS
21,0.0,0.0,2,2.0,500000.0,20,40,26883,40,FTP-BruteForce
3389,181.9333333,170.5625,2737465,953084.0,2.557110319,152,172,8192,20,Benign
53,70.0,56.0,35543,18123.0,56.2698703,16,16,-1,8,Benign
80,0.0,0.0,26760,26760.0,0.0,0,40,32738,20,DDOS attack-HOIC
52300,168.125,149.4444444,5384201,5311877.0,0.557185737,104,168,219,32,Benign
80,0.0,0.0,3035732,2015984.0,0.0,0,120,26883,40,DoS attacks-Slowloris
80,140.5555555556,133.1578947368,107347108,53277443.0,0.027946724,100,496,26883,32,DoS attacks-Slowloris
3389,160.5294117647,151.6111111111,5440920,3111785.0,1.2865471281,152,212,8192,20,Benign
51466,0.0,0.0,28,28.0,0.0,0,40,0,20,Benign
53,70.0,46.6666666667,1425,1425.0,701.7543859649,8,8,-1,8,Benign
52117,0.0,0.0,27,27.0,37037.037037037,20,20,288,20,Benign
23,0.0,0.0,20,20.0,50000.0,20,24,14600,24,Benign
80,8.0,5.3333333333,2,2.0,500000.0,32,32,211,32,DoS attacks-Slowloris
21,0.0,0.0,1,1.0,1000000.0,20,40,26883,40,FTP-BruteForce
80,92.71428571,81.125,811,288.0,4932.182491,92,72,8192,20,Benign
22,108.9761904762,106.4418604651,382891,114667.0,52.2341867529,648,712,26883,32,SSH-Bruteforce
53,79.5,53.0,991,991.0,1009.0817356206,8,8,-1,8,Benign
3389,181.9333333333,170.5625,2239978,953137.0,3.1250306923,148,168,8192,20,Benign
3389,80.54545455,77.04347826,4143290,968069.0,1.930832744,172,292,8192,20,Benign
10215,0.0,0.0,270,270.0,3703.703704,20,24,1024,24,Infilteration
3389,180.8666666667,169.5625,2323476,954533.0,3.0127274824,148,168,8192,20,Benign
80,801.2052117264,798.6038961039,57035012,1015739.0,1.8234413626,2092,4072,8192,20,Brute Force -XSS
80,110.6666666667,99.6,9924513,5003428.0,0.4030424465,136,176,26883,32,DoS attacks-GoldenEye
26653,0.0,0.0,86015681,86000000.0,0.0,0,40,62562,20,Benign
443,425.1052632,403.85,127833,57226.0,70.40435568,192,212,8192,20,Infilteration
80,92.7142857143,81.125,817,259.0,4895.9608323134,92,72,8192,20,Benign
53,83.0,66.4,32333,29477.0,61.856307797,16,16,-1,8,Benign
53,93.5,62.3333333333,255,255.0,3921.568627451,8,8,-1,8,Benign
80,0.0,0.0,2,2.0,0.0,0,40,0,20,DoS attacks-Slowloris
51435,0.0,0.0,11,11.0,90909.0909090909,20,20,184,20,Benign
22,108.9761904762,106.4418604651,399032,159105.0,50.1212935303,648,712,26883,32,SSH-Bruteforce
53,73.5,49.0,258,258.0,3875.968992,8,8,-1,8,Benign
80,496.0661478599,494.1434108527,56858990,1164025.0,1.8290863063,2092,3072,8192,20,Brute Force -Web
53,82.5,66.0,232980,231192.0,8.584427848,16,16,-1,8,Benign
37004,0.0,0.0,2421603,2421603.0,0.412949604,40,20,0,20,Benign
21,0.0,0.0,34,34.0,29411.76471,20,40,26883,40,DoS attacks-SlowHTTPTest
53,190.0,126.6666666667,364,364.0,2747.2527472528,8,8,-1,8,Benign
5484,0.0,0.0,86366072,86400000.0,0.0,0,40,62614,20,Infilteration
80,140.5555555556,133.1578947368,107038044,53247822.0,0.028027418,100,496,26883,32,DoS attacks-Slowloris
443,75.1,68.27272727,5052561,4920865.0,0.791677725,92,132,8192,20,Benign
443,270.6153846,251.2857143,5421196,4515914.0,0.922305705,112,172,8192,20,Infilteration
21,0.0,0.0,2,2.0,500000.0,20,40,26883,40,FTP-BruteForce
53,97.5,65.0,769,769.0,1300.390117,8,8,-1,8,Benign
443,312.8888888889,296.4210526316,125018,83780.0,63.9907853269,172,212,8192,20,Benign
3389,151.6111111,143.6315789,6542145,3538095.0,1.069985456,152,232,8192,20,Benign
49536,0.0,0.0,21,21.0,47619.0476190476,20,20,114,20,Benign
